_H:	$Name	%Input[2:0,0]<2:25,1>	%Input[2:1,0]	%Input[2:2,0]	%Input[2:3,0]	%Input[2:4,0]	%Input[2:5,0]	%Input[2:6,0]	%Input[2:7,0]	%Input[2:8,0]	%Input[2:9,0]	%Input[2:10,0]	%Input[2:11,0]	%Input[2:12,0]	%Input[2:13,0]	%Input[2:14,0]	%Input[2:15,0]	%Input[2:16,0]	%Input[2:17,0]	%Input[2:18,0]	%Input[2:19,0]	%Input[2:20,0]	%Input[2:21,0]	%Input[2:22,0]	%Input[2:23,0]	%Input[2:24,0]	%Output[2:0,0]<2:1,1>
_D:	"N120_20140302_103000_20140302_105000"	0.4375	0.164384	0	0	0	0	0	0	1	0	0	0.493939	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_103000_20140302_105000"	0.4375	0.164384	0	0	0	0	0	0	1	0	0	0.493939	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_105000_20140302_111000"	0.451389	0.164384	0	0	0	0	0	0	1	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_105000_20140302_111000"	0.451389	0.164384	0	0	0	0	0	0	1	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_111000_20140302_113000"	0.465278	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_111000_20140302_113000"	0.465278	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_113000_20140302_115000"	0.479167	0.164384	0	0	0	0	0	0	1	0	0	0.472727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_113000_20140302_115000"	0.479167	0.164384	0	0	0	0	0	0	1	0	0	0.472727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_115000_20140302_121000"	0.493056	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_115000_20140302_121000"	0.493056	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_121000_20140302_123000"	0.506944	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_121000_20140302_123000"	0.506944	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_123000_20140302_125000"	0.520833	0.164384	0	0	0	0	0	0	1	0	0	0.463636	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_123000_20140302_125000"	0.520833	0.164384	0	0	0	0	0	0	1	0	0	0.463636	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_125000_20140302_131000"	0.534722	0.164384	0	0	0	0	0	0	1	0	0	0.463636	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_125000_20140302_131000"	0.534722	0.164384	0	0	0	0	0	0	1	0	0	0.463636	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_131000_20140302_133000"	0.548611	0.164384	0	0	0	0	0	0	1	0	0	0.460606	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_131000_20140302_133000"	0.548611	0.164384	0	0	0	0	0	0	1	0	0	0.460606	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_133000_20140302_135000"	0.5625	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_133000_20140302_135000"	0.5625	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_135000_20140302_141000"	0.576389	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_135000_20140302_141000"	0.576389	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_141000_20140302_143000"	0.590278	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_141000_20140302_143000"	0.590278	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_143000_20140302_145000"	0.604167	0.164384	0	0	0	0	0	0	1	0	0	0.472727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_143000_20140302_145000"	0.604167	0.164384	0	0	0	0	0	0	1	0	0	0.472727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_145000_20140302_151000"	0.618056	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_145000_20140302_151000"	0.618056	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_151000_20140302_153000"	0.631944	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_151000_20140302_153000"	0.631944	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_153000_20140302_155000"	0.645833	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_153000_20140302_155000"	0.645833	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_155000_20140302_161000"	0.659722	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_155000_20140302_161000"	0.659722	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_161000_20140302_163000"	0.673611	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_161000_20140302_163000"	0.673611	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_163000_20140302_165000"	0.6875	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_163000_20140302_165000"	0.6875	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_165000_20140302_171000"	0.701389	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_165000_20140302_171000"	0.701389	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_171000_20140302_173000"	0.715278	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_171000_20140302_173000"	0.715278	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_173000_20140302_175000"	0.729167	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_173000_20140302_175000"	0.729167	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_175000_20140302_181000"	0.743056	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_175000_20140302_181000"	0.743056	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_181000_20140302_183000"	0.756944	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_181000_20140302_183000"	0.756944	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_183000_20140302_185000"	0.770833	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_183000_20140302_185000"	0.770833	0.164384	0	0	0	0	0	0	1	0	0	0.466667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_185000_20140302_191000"	0.784722	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_185000_20140302_191000"	0.784722	0.164384	0	0	0	0	0	0	1	0	0	0.475758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_191000_20140302_193000"	0.798611	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_191000_20140302_193000"	0.798611	0.164384	0	0	0	0	0	0	1	0	0	0.481818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_193000_20140302_195000"	0.8125	0.164384	0	0	0	0	0	0	1	0	0	0.490909	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_193000_20140302_195000"	0.8125	0.164384	0	0	0	0	0	0	1	0	0	0.490909	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_195000_20140302_201000"	0.826389	0.164384	0	0	0	0	0	0	1	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_195000_20140302_201000"	0.826389	0.164384	0	0	0	0	0	0	1	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_201000_20140302_203000"	0.840278	0.164384	0	0	0	0	0	0	1	0	0	0.533333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_201000_20140302_203000"	0.840278	0.164384	0	0	0	0	0	0	1	0	0	0.533333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_203000_20140302_205000"	0.854167	0.164384	0	0	0	0	0	0	1	0	0	0.50303	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_203000_20140302_205000"	0.854167	0.164384	0	0	0	0	0	0	1	0	0	0.50303	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_205000_20140302_211000"	0.868056	0.164384	0	0	0	0	0	0	1	0	0	0.533333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_205000_20140302_211000"	0.868056	0.164384	0	0	0	0	0	0	1	0	0	0.533333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_211000_20140302_213000"	0.881944	0.164384	0	0	0	0	0	0	1	0	0	0.542424	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_211000_20140302_213000"	0.881944	0.164384	0	0	0	0	0	0	1	0	0	0.542424	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_213000_20140302_215000"	0.895833	0.164384	0	0	0	0	0	0	1	0	0	0.542424	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_213000_20140302_215000"	0.895833	0.164384	0	0	0	0	0	0	1	0	0	0.542424	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_215000_20140302_221000"	0.909722	0.164384	0	0	0	0	0	0	1	0	0	0.566667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_215000_20140302_221000"	0.909722	0.164384	0	0	0	0	0	0	1	0	0	0.566667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_221000_20140302_223000"	0.923611	0.164384	0	0	0	0	0	0	1	0	0	0.569697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_221000_20140302_223000"	0.923611	0.164384	0	0	0	0	0	0	1	0	0	0.569697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_223000_20140302_225000"	0.9375	0.164384	0	0	0	0	0	0	1	0	0	0.515152	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_223000_20140302_225000"	0.9375	0.164384	0	0	0	0	0	0	1	0	0	0.515152	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_225000_20140302_231000"	0.951389	0.164384	0	0	0	0	0	0	1	0	0	0.433333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_225000_20140302_231000"	0.951389	0.164384	0	0	0	0	0	0	1	0	0	0.433333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_231000_20140302_233000"	0.965278	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_231000_20140302_233000"	0.965278	0.164384	0	0	0	0	0	0	1	0	0	0.469697	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_233000_20140302_235000"	0.979167	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_233000_20140302_235000"	0.979167	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_235000_20140303_001000"	0.993056	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140302_235000_20140303_001000"	0.993056	0.164384	0	0	0	0	0	0	1	0	0	0.478788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_001000_20140303_003000"	0.00694444	0.167123	1	0	0	0	0	0	0	0	0	0.484848	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_001000_20140303_003000"	0.00694444	0.167123	1	0	0	0	0	0	0	0	0	0.484848	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_003000_20140303_005000"	0.0208333	0.167123	1	0	0	0	0	0	0	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0411719
_D:	"N120_20140303_003000_20140303_005000"	0.0208333	0.167123	1	0	0	0	0	0	0	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0411719
_D:	"N120_20140303_005000_20140303_011000"	0.0347222	0.167123	1	0	0	0	0	0	0	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0488889
_D:	"N120_20140303_005000_20140303_011000"	0.0347222	0.167123	1	0	0	0	0	0	0	0	0	0.487879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0488889
_D:	"N120_20140303_011000_20140303_013000"	0.0486111	0.167123	1	0	0	0	0	0	0	0	0	0.484848	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0552604
_D:	"N120_20140303_011000_20140303_013000"	0.0486111	0.167123	1	0	0	0	0	0	0	0	0	0.484848	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0552604
_D:	"N120_20140303_013000_20140303_015000"	0.0625	0.167123	1	0	0	0	0	0	0	0	0	0.493939	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0547396
_D:	"N120_20140303_013000_20140303_015000"	0.0625	0.167123	1	0	0	0	0	0	0	0	0	0.493939	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0547396
_D:	"N120_20140303_015000_20140303_021000"	0.0763889	0.167123	1	0	0	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0388889
_D:	"N120_20140303_015000_20140303_021000"	0.0763889	0.167123	1	0	0	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0388889
_D:	"N120_20140303_021000_20140303_023000"	0.0902778	0.167123	1	0	0	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0330729
_D:	"N120_20140303_021000_20140303_023000"	0.0902778	0.167123	1	0	0	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0330729
_D:	"N120_20140303_023000_20140303_025000"	0.104167	0.167123	1	0	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	1	0	0	0	0	0	0.214653
_D:	"N120_20140303_023000_20140303_025000"	0.104167	0.167123	1	0	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	1	0	0	0	0	0	0.214653
_D:	"N120_20140303_025000_20140303_031000"	0.118056	0.167123	1	0	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.209063
_D:	"N120_20140303_025000_20140303_031000"	0.118056	0.167123	1	0	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	1	0	0	0	0	0	0.209063
_D:	"N120_20140303_031000_20140303_033000"	0.131944	0.167123	1	0	0	0	0	0	0	0	0	0.321212	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0727865
_D:	"N120_20140303_031000_20140303_033000"	0.131944	0.167123	1	0	0	0	0	0	0	0	0	0.321212	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0727865
_D:	"N120_20140303_033000_20140303_035000"	0.145833	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0709375
_D:	"N120_20140303_033000_20140303_035000"	0.145833	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0709375
_D:	"N120_20140303_035000_20140303_041000"	0.159722	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.569444
_D:	"N120_20140303_035000_20140303_041000"	0.159722	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.569444
_D:	"N120_20140303_041000_20140303_043000"	0.173611	0.167123	1	0	0	0	0	0	0	0	0	0.275758	0	0	0	0	0	0	0	1	0	0	0	0	0	0.588854
_D:	"N120_20140303_041000_20140303_043000"	0.173611	0.167123	1	0	0	0	0	0	0	0	0	0.275758	0	0	0	0	0	0	0	1	0	0	0	0	0	0.588854
_D:	"N120_20140303_043000_20140303_045000"	0.1875	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_043000_20140303_045000"	0.1875	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_045000_20140303_051000"	0.201389	0.167123	1	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0.302604
_D:	"N120_20140303_045000_20140303_051000"	0.201389	0.167123	1	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0.302604
_D:	"N120_20140303_051000_20140303_053000"	0.215278	0.167123	1	0	0	0	0	0	0	0	0	0.29697	0	0	0	0	0	0	0	1	0	0	0	0	0	0.375208
_D:	"N120_20140303_051000_20140303_053000"	0.215278	0.167123	1	0	0	0	0	0	0	0	0	0.29697	0	0	0	0	0	0	0	1	0	0	0	0	0	0.375208
_D:	"N120_20140303_053000_20140303_055000"	0.229167	0.167123	1	0	0	0	0	0	0	0	0	0.284848	0	0	0	0	0	0	0	1	0	0	0	0	0	0.435694
_D:	"N120_20140303_053000_20140303_055000"	0.229167	0.167123	1	0	0	0	0	0	0	0	0	0.284848	0	0	0	0	0	0	0	1	0	0	0	0	0	0.435694
_D:	"N120_20140303_055000_20140303_061000"	0.243056	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.369974
_D:	"N120_20140303_055000_20140303_061000"	0.243056	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.369974
_D:	"N120_20140303_061000_20140303_063000"	0.256944	0.167123	1	0	0	0	0	0	0	0	0	0.275758	0	0	0	0	0	0	0	1	0	0	0	0	0	0.348203
_D:	"N120_20140303_061000_20140303_063000"	0.256944	0.167123	1	0	0	0	0	0	0	0	0	0.275758	0	0	0	0	0	0	0	1	0	0	0	0	0	0.348203
_D:	"N120_20140303_063000_20140303_065000"	0.270833	0.167123	1	0	0	0	0	0	0	0	0	0.281818	0	0	0	0	0	0	0	1	0	0	0	0	0	0.167361
_D:	"N120_20140303_063000_20140303_065000"	0.270833	0.167123	1	0	0	0	0	0	0	0	0	0.281818	0	0	0	0	0	0	0	1	0	0	0	0	0	0.167361
_D:	"N120_20140303_065000_20140303_071000"	0.284722	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.152474
_D:	"N120_20140303_065000_20140303_071000"	0.284722	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.152474
_D:	"N120_20140303_071000_20140303_073000"	0.298611	0.167123	1	0	0	0	0	0	0	0	0	0.309091	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_071000_20140303_073000"	0.298611	0.167123	1	0	0	0	0	0	0	0	0	0.309091	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_073000_20140303_075000"	0.3125	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111
_D:	"N120_20140303_073000_20140303_075000"	0.3125	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111
_D:	"N120_20140303_075000_20140303_081000"	0.326389	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.239115
_D:	"N120_20140303_075000_20140303_081000"	0.326389	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.239115
_D:	"N120_20140303_081000_20140303_083000"	0.340278	0.167123	1	0	0	0	0	0	0	0	0	0.327273	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_081000_20140303_083000"	0.340278	0.167123	1	0	0	0	0	0	0	0	0	0.327273	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140303_083000_20140303_085000"	0.354167	0.167123	1	0	0	0	0	0	0	0	0	0.330303	0	0	0	0	0	0	0	1	0	0	0	0	0	0.290035
_D:	"N120_20140303_083000_20140303_085000"	0.354167	0.167123	1	0	0	0	0	0	0	0	0	0.330303	0	0	0	0	0	0	0	1	0	0	0	0	0	0.290035
_D:	"N120_20140303_085000_20140303_091000"	0.368056	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.398021
_D:	"N120_20140303_085000_20140303_091000"	0.368056	0.167123	1	0	0	0	0	0	0	0	0	0.312121	0	0	0	0	0	0	0	1	0	0	0	0	0	0.398021
_D:	"N120_20140303_091000_20140303_093000"	0.381944	0.167123	1	0	0	0	0	0	0	0	0	0.309091	0	0	0	0	0	0	0	1	0	0	0	0	0	0.434896
_D:	"N120_20140303_091000_20140303_093000"	0.381944	0.167123	1	0	0	0	0	0	0	0	0	0.309091	0	0	0	0	0	0	0	1	0	0	0	0	0	0.434896
_D:	"N120_20140303_093000_20140303_095000"	0.395833	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.29309
_D:	"N120_20140303_093000_20140303_095000"	0.395833	0.167123	1	0	0	0	0	0	0	0	0	0.290909	0	0	0	0	0	0	0	1	0	0	0	0	0	0.29309
_D:	"N120_20140303_095000_20140303_101000"	0.409722	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.379028
_D:	"N120_20140303_095000_20140303_101000"	0.409722	0.167123	1	0	0	0	0	0	0	0	0	0.278788	0	0	0	0	0	0	0	1	0	0	0	0	0	0.379028
_D:	"N120_20140303_101000_20140303_103000"	0.423611	0.167123	1	0	0	0	0	0	0	0	0	0.260606	0	0	0	0	0	0	0	1	0	0	0	0	0	0.375729
_D:	"N120_20140303_101000_20140303_103000"	0.423611	0.167123	1	0	0	0	0	0	0	0	0	0.260606	0	0	0	0	0	0	0	1	0	0	0	0	0	0.375729
_D:	"N120_20140303_103000_20140303_105000"	0.4375	0.167123	1	0	0	0	0	0	0	0	0	0.251515	0	0	0	0	0	0	0	1	0	0	0	0	0	0.039375
_D:	"N120_20140303_103000_20140303_105000"	0.4375	0.167123	1	0	0	0	0	0	0	0	0	0.251515	0	0	0	0	0	0	0	1	0	0	0	0	0	0.039375
_D:	"N120_20140303_105000_20140303_111000"	0.451389	0.167123	1	0	0	0	0	0	0	0	0	0.239394	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0392014
_D:	"N120_20140303_105000_20140303_111000"	0.451389	0.167123	1	0	0	0	0	0	0	0	0	0.239394	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0392014
_D:	"N120_20140303_111000_20140303_113000"	0.465278	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0374479
_D:	"N120_20140303_111000_20140303_113000"	0.465278	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0374479
_D:	"N120_20140303_113000_20140303_115000"	0.479167	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0362153
_D:	"N120_20140303_113000_20140303_115000"	0.479167	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0362153
_D:	"N120_20140303_115000_20140303_121000"	0.493056	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0335625
_D:	"N120_20140303_115000_20140303_121000"	0.493056	0.167123	1	0	0	0	0	0	0	0	0	0.242424	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0335625
_D:	"N120_20140303_121000_20140303_123000"	0.506944	0.167123	1	0	0	0	0	0	0	0	0	0.239394	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0380208
_D:	"N120_20140303_121000_20140303_123000"	0.506944	0.167123	1	0	0	0	0	0	0	0	0	0.239394	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0380208
_D:	"N120_20140303_123000_20140303_125000"	0.520833	0.167123	1	0	0	0	0	0	0	0	0	0.236364	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0829861
_D:	"N120_20140303_123000_20140303_125000"	0.520833	0.167123	1	0	0	0	0	0	0	0	0	0.236364	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0829861
_D:	"N120_20140303_125000_20140303_131000"	0.534722	0.167123	1	0	0	0	0	0	0	0	0	0.230303	0	0	0	0	0	0	0	1	0	0	0	0	0	0.145187
_D:	"N120_20140303_125000_20140303_131000"	0.534722	0.167123	1	0	0	0	0	0	0	0	0	0.230303	0	0	0	0	0	0	0	1	0	0	0	0	0	0.145187
