_H:	$Name	%Input[2:0,0]<2:25,1>	%Input[2:1,0]	%Input[2:2,0]	%Input[2:3,0]	%Input[2:4,0]	%Input[2:5,0]	%Input[2:6,0]	%Input[2:7,0]	%Input[2:8,0]	%Input[2:9,0]	%Input[2:10,0]	%Input[2:11,0]	%Input[2:12,0]	%Input[2:13,0]	%Input[2:14,0]	%Input[2:15,0]	%Input[2:16,0]	%Input[2:17,0]	%Input[2:18,0]	%Input[2:19,0]	%Input[2:20,0]	%Input[2:21,0]	%Input[2:22,0]	%Input[2:23,0]	%Input[2:24,0]	%Output[2:0,0]<2:1,1>
_D:	"N120_20141016_143000_20141016_145000"	0.604167	0.789041	0	0	0	1	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118438
_D:	"N120_20141016_140000_20141016_142000"	0.583333	0.789041	0	0	0	1	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156562
_D:	"N120_20141016_133000_20141016_135000"	0.5625	0.789041	0	0	0	1	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148125
_D:	"N120_20141016_130000_20141016_132000"	0.541667	0.789041	0	0	0	1	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01675
_D:	"N120_20141016_123000_20141016_125000"	0.520833	0.789041	0	0	0	1	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186563
_D:	"N120_20141016_120000_20141016_122000"	0.5	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199375
_D:	"N120_20141016_113000_20141016_115000"	0.479167	0.789041	0	0	0	1	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208437
_D:	"N120_20141016_103000_20141016_105000"	0.4375	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0719375
_D:	"N120_20141016_100000_20141016_102000"	0.416667	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.110688
_D:	"N120_20141016_093000_20141016_095000"	0.395833	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0430312
_D:	"N120_20141016_090000_20141016_092000"	0.375	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0844688
_D:	"N120_20141016_083000_20141016_085000"	0.354167	0.789041	0	0	0	1	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0828438
_D:	"N120_20141016_080000_20141016_082000"	0.333333	0.789041	0	0	0	1	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0706875
_D:	"N120_20141016_073000_20141016_075000"	0.3125	0.789041	0	0	0	1	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.282375
_D:	"N120_20141016_070000_20141016_072000"	0.291667	0.789041	0	0	0	1	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.011375
_D:	"N120_20141016_063000_20141016_065000"	0.270833	0.789041	0	0	0	1	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0106562
_D:	"N120_20141016_060000_20141016_062000"	0.25	0.789041	0	0	0	1	0	0	0	0	0	0.533333	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00603125
_D:	"N120_20141016_053000_20141016_055000"	0.229167	0.789041	0	0	0	1	0	0	0	0	0	0.533333	0	0	1	0	0	0	0	0	0	0	0	0	0	0.012875
_D:	"N120_20141016_050000_20141016_052000"	0.208333	0.789041	0	0	0	1	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0163438
_D:	"N120_20141016_043000_20141016_045000"	0.1875	0.789041	0	0	0	1	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.1375
_D:	"N120_20141016_040000_20141016_042000"	0.166667	0.789041	0	0	0	1	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0169063
_D:	"N120_20141016_033000_20141016_035000"	0.145833	0.789041	0	0	0	1	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0167813
_D:	"N120_20141016_030000_20141016_032000"	0.125	0.789041	0	0	0	1	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.015875
_D:	"N120_20141016_023000_20141016_025000"	0.104167	0.789041	0	0	0	1	0	0	0	0	0	0.624242	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0165625
_D:	"N120_20141016_020000_20141016_022000"	0.0833333	0.789041	0	0	0	1	0	0	0	0	0	0.624242	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0167813
_D:	"N120_20141016_013000_20141016_015000"	0.0625	0.789041	0	0	0	1	0	0	0	0	0	0.624242	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0159063
_D:	"N120_20141016_010000_20141016_012000"	0.0416667	0.789041	0	0	0	1	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.02025
_D:	"N120_20141016_003000_20141016_005000"	0.0208333	0.789041	0	0	0	1	0	0	0	0	0	0.624242	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0233125
_D:	"N120_20141016_000000_20141016_002000"	0	0.789041	0	0	0	1	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0352187
_D:	"N120_20141015_233000_20141015_235000"	0.979167	0.786301	0	0	1	0	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0242813
_D:	"N120_20141015_223000_20141015_225000"	0.9375	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0299375
_D:	"N120_20141015_213000_20141015_215000"	0.895833	0.786301	0	0	1	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.142906
_D:	"N120_20141015_210000_20141015_212000"	0.875	0.786301	0	0	1	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.144187
_D:	"N120_20141015_203000_20141015_205000"	0.854167	0.786301	0	0	1	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0261563
_D:	"N120_20141015_200000_20141015_202000"	0.833333	0.786301	0	0	1	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0517187
_D:	"N120_20141015_193000_20141015_195000"	0.8125	0.786301	0	0	1	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0162187
_D:	"N120_20141015_190000_20141015_192000"	0.791667	0.786301	0	0	1	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0415625
_D:	"N120_20141015_183000_20141015_185000"	0.770833	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0517812
_D:	"N120_20141015_180000_20141015_182000"	0.75	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0146875
_D:	"N120_20141015_173000_20141015_175000"	0.729167	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0141563
_D:	"N120_20141015_170000_20141015_172000"	0.708333	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0153437
_D:	"N120_20141015_163000_20141015_165000"	0.6875	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.014125
_D:	"N120_20141015_160000_20141015_162000"	0.666667	0.786301	0	0	1	0	0	0	0	0	0	0.321212	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0149688
_D:	"N120_20141015_153000_20141015_155000"	0.645833	0.786301	0	0	1	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0136563
_D:	"N120_20141015_150000_20141015_152000"	0.625	0.786301	0	0	1	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.01475
_D:	"N120_20141015_140000_20141015_142000"	0.583333	0.786301	0	0	1	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0148125
_D:	"N120_20141015_133000_20141015_135000"	0.5625	0.786301	0	0	1	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0136563
_D:	"N120_20141015_130000_20141015_132000"	0.541667	0.786301	0	0	1	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0146875
_D:	"N120_20141015_123000_20141015_125000"	0.520833	0.786301	0	0	1	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.016125
_D:	"N120_20141015_120000_20141015_122000"	0.5	0.786301	0	0	1	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0150313
_D:	"N120_20141015_113000_20141015_115000"	0.479167	0.786301	0	0	1	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0209688
_D:	"N120_20141015_103000_20141015_105000"	0.4375	0.786301	0	0	1	0	0	0	0	0	0	0.412121	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0377812
_D:	"N120_20141015_100000_20141015_102000"	0.416667	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.2425
_D:	"N120_20141015_093000_20141015_095000"	0.395833	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0579688
_D:	"N120_20141015_090000_20141015_092000"	0.375	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.122469
_D:	"N120_20141015_083000_20141015_085000"	0.354167	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.231469
_D:	"N120_20141015_080000_20141015_082000"	0.333333	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.137562
_D:	"N120_20141015_073000_20141015_075000"	0.3125	0.786301	0	0	1	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.148438
_D:	"N120_20141015_070000_20141015_072000"	0.291667	0.786301	0	0	1	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0117188
_D:	"N120_20141015_063000_20141015_065000"	0.270833	0.786301	0	0	1	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.00878125
_D:	"N120_20141015_060000_20141015_062000"	0.25	0.786301	0	0	1	0	0	0	0	0	0	0.50303	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0089375
_D:	"N120_20141015_053000_20141015_055000"	0.229167	0.786301	0	0	1	0	0	0	0	0	0	0.50303	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0120625
_D:	"N120_20141015_050000_20141015_052000"	0.208333	0.786301	0	0	1	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0144062
_D:	"N120_20141015_043000_20141015_045000"	0.1875	0.786301	0	0	1	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.123062
_D:	"N120_20141015_040000_20141015_042000"	0.166667	0.786301	0	0	1	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.127312
_D:	"N120_20141015_033000_20141015_035000"	0.145833	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.237344
_D:	"N120_20141015_030000_20141015_032000"	0.125	0.786301	0	0	1	0	0	0	0	0	0	0.593939	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0681875
_D:	"N120_20141015_023000_20141015_025000"	0.104167	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0100625
_D:	"N120_20141015_020000_20141015_022000"	0.0833333	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0129062
_D:	"N120_20141015_013000_20141015_015000"	0.0625	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0170937
_D:	"N120_20141015_010000_20141015_012000"	0.0416667	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0177813
_D:	"N120_20141015_003000_20141015_005000"	0.0208333	0.786301	0	0	1	0	0	0	0	0	0	0.563636	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0189063
_D:	"N120_20141015_000000_20141015_002000"	0	0.786301	0	0	1	0	0	0	0	0	0	0.533333	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0187187
_D:	"N120_20141014_233000_20141014_235000"	0.979167	0.783562	0	1	0	0	0	0	0	0	0	0.533333	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0157812
_D:	"N120_20141014_223000_20141014_225000"	0.9375	0.783562	0	1	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0098125
_D:	"N120_20141014_220000_20141014_222000"	0.916667	0.783562	0	1	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00784375
_D:	"N120_20141014_213000_20141014_215000"	0.895833	0.783562	0	1	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00684375
_D:	"N120_20141014_210000_20141014_212000"	0.875	0.783562	0	1	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0159375
_D:	"N120_20141014_203000_20141014_205000"	0.854167	0.783562	0	1	0	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0466563
_D:	"N120_20141014_200000_20141014_202000"	0.833333	0.783562	0	1	0	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0433437
_D:	"N120_20141014_193000_20141014_195000"	0.8125	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.014875
_D:	"N120_20141014_190000_20141014_192000"	0.791667	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0139375
_D:	"N120_20141014_183000_20141014_185000"	0.770833	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0135938
_D:	"N120_20141014_180000_20141014_182000"	0.75	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.145531
_D:	"N120_20141014_173000_20141014_175000"	0.729167	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0100938
_D:	"N120_20141014_170000_20141014_172000"	0.708333	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00871875
_D:	"N120_20141014_163000_20141014_165000"	0.6875	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00846875
_D:	"N120_20141014_160000_20141014_162000"	0.666667	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00634375
_D:	"N120_20141014_153000_20141014_155000"	0.645833	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0053125
_D:	"N120_20141014_150000_20141014_152000"	0.625	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00728125
_D:	"N120_20141014_143000_20141014_145000"	0.604167	0.783562	0	1	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00928125
_D:	"N120_20141014_140000_20141014_142000"	0.583333	0.783562	0	1	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0120312
_D:	"N120_20141014_133000_20141014_135000"	0.5625	0.783562	0	1	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0140938
_D:	"N120_20141014_130000_20141014_132000"	0.541667	0.783562	0	1	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0152812
_D:	"N120_20141014_123000_20141014_125000"	0.520833	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0165938
_D:	"N120_20141014_120000_20141014_122000"	0.5	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0164688
_D:	"N120_20141014_113000_20141014_115000"	0.479167	0.783562	0	1	0	0	0	0	0	0	0	0.442424	0	0	1	0	0	0	0	0	0	0	0	0	0	0.02525
_D:	"N120_20141014_103000_20141014_105000"	0.4375	0.783562	0	1	0	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.011875
_D:	"N120_20141014_100000_20141014_102000"	0.416667	0.783562	0	1	0	0	0	0	0	0	0	0.412121	1	0	0	0	0	0	0	0	1	0	0	0	0	0.126156
_D:	"N120_20141014_093000_20141014_095000"	0.395833	0.783562	0	1	0	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.245125
_D:	"N120_20141014_090000_20141014_092000"	0.375	0.783562	0	1	0	0	0	0	0	0	0	0.412121	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0351875
_D:	"N120_20141014_083000_20141014_085000"	0.354167	0.783562	0	1	0	0	0	0	0	0	0	0.442424	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0393437
_D:	"N120_20141014_080000_20141014_082000"	0.333333	0.783562	0	1	0	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.2065
_D:	"N120_20141014_073000_20141014_075000"	0.3125	0.783562	0	1	0	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.283938
_D:	"N120_20141014_070000_20141014_072000"	0.291667	0.783562	0	1	0	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.045
_D:	"N120_20141014_063000_20141014_065000"	0.270833	0.783562	0	1	0	0	0	0	0	0	0	0.472727	1	0	0	0	0	0	0	0	1	0	0	0	0	0.102187
_D:	"N120_20141014_060000_20141014_062000"	0.25	0.783562	0	1	0	0	0	0	0	0	0	0.50303	1	0	0	0	0	0	0	0	1	0	0	0	0	0.278719
_D:	"N120_20141014_053000_20141014_055000"	0.229167	0.783562	0	1	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.202625
_D:	"N120_20141014_050000_20141014_052000"	0.208333	0.783562	0	1	0	0	0	0	0	0	0	0.50303	1	0	0	0	0	0	0	0	1	0	0	0	0	0.14225
_D:	"N120_20141014_043000_20141014_045000"	0.1875	0.783562	0	1	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0161563
_D:	"N120_20141014_040000_20141014_042000"	0.166667	0.783562	0	1	0	0	0	0	0	0	0	0.563636	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0234687
_D:	"N120_20141014_033000_20141014_035000"	0.145833	0.783562	0	1	0	0	0	0	0	0	0	0.563636	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0294062
_D:	"N120_20141014_030000_20141014_032000"	0.125	0.783562	0	1	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0313438
_D:	"N120_20141014_023000_20141014_025000"	0.104167	0.783562	0	1	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.023375
_D:	"N120_20141014_013000_20141014_015000"	0.0625	0.783562	0	1	0	0	0	0	0	0	0	0.563636	1	0	0	0	0	0	0	0	1	0	0	0	0	0.06
_D:	"N120_20141014_010000_20141014_012000"	0.0416667	0.783562	0	1	0	0	0	0	0	0	0	0.563636	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0333125
_D:	"N120_20141014_003000_20141014_005000"	0.0208333	0.783562	0	1	0	0	0	0	0	0	0	0.563636	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0292812
_D:	"N120_20141014_000000_20141014_002000"	0	0.783562	0	1	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.043
_D:	"N120_20141013_233000_20141013_235000"	0.979167	0.780822	1	0	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0270313
_D:	"N120_20141013_223000_20141013_225000"	0.9375	0.780822	1	0	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0149688
_D:	"N120_20141013_220000_20141013_222000"	0.916667	0.780822	1	0	0	0	0	0	0	0	0	0.533333	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0117188
_D:	"N120_20141013_213000_20141013_215000"	0.895833	0.780822	1	0	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00996875
_D:	"N120_20141013_210000_20141013_212000"	0.875	0.780822	1	0	0	0	0	0	0	0	0	0.50303	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0086875
_D:	"N120_20141013_203000_20141013_205000"	0.854167	0.780822	1	0	0	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00778125
_D:	"N120_20141013_200000_20141013_202000"	0.833333	0.780822	1	0	0	0	0	0	0	0	0	0.472727	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00784375
_D:	"N120_20141013_193000_20141013_195000"	0.8125	0.780822	1	0	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0231562
_D:	"N120_20141013_190000_20141013_192000"	0.791667	0.780822	1	0	0	0	0	0	0	0	0	0.412121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.135844
_D:	"N120_20141013_183000_20141013_185000"	0.770833	0.780822	1	0	0	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.197719
_D:	"N120_20141013_180000_20141013_182000"	0.75	0.780822	1	0	0	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.3195
_D:	"N120_20141013_173000_20141013_175000"	0.729167	0.780822	1	0	0	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0153125
_D:	"N120_20141013_170000_20141013_172000"	0.708333	0.780822	1	0	0	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0139687
_D:	"N120_20141013_163000_20141013_165000"	0.6875	0.780822	1	0	0	0	0	0	0	0	0	0.351515	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0136563
_D:	"N120_20141013_160000_20141013_162000"	0.666667	0.780822	1	0	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0136563
_D:	"N120_20141013_153000_20141013_155000"	0.645833	0.780822	1	0	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0155625
_D:	"N120_20141013_150000_20141013_152000"	0.625	0.780822	1	0	0	0	0	0	0	0	0	0.381818	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0145938
